Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2023-08-16,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-22,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-08-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-09-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-09-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-09-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-04,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-07,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-22,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-30,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-10-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-01,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-09,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-12,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-11-30,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-08,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-18,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2023-12-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-01,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-16,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-18,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-22,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-01-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-02-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-07,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-03-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-04-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-08,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-21,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-05-30,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-09,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-21,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-06-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-01,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-18,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-19,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-21,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-07-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-08-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-08-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-08-19,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-08-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-08-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-09-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-09-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-09-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-09-22,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-01,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-04,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-16,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-30,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-10-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-11-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-11-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-11-08,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-11-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-11-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-21,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-26,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2024-12-30,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-04,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-01-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-09,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-10,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-16,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-18,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-02-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-07,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-03-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-12,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-13,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-15,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-22,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-04-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-14,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-16,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-20,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-23,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-24,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-05-31,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-04,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-07,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-09,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-11,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-17,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-18,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-19,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-25,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-27,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-28,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-06-29,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-01,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-02,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-03,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-05,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-06,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2025-07-07,XJ,International conveyance (Diamond Princess),OTHER,0,712,0,13
2020-01-04,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-05,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-09,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-10,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-13,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-14,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-15,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-17,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-19,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-20,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-22,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-24,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-01-26,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-04,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-06,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-14,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-17,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-21,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-23,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-02-25,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-03,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-05,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-10,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-12,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-13,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-15,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-17,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-18,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-23,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-24,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-03-27,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-03,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-07,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-13,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-14,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-16,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-21,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-24,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-04-30,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-05,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-06,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-07,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-10,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-14,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-15,XI,International conveyance (Kiribati),OTHER,0,0,0,0
2020-05-18,XI,International conveyance (Kiribati),OTHER,0,0,0,0
