Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Year,Month,Day_of_week,Week_of_year,Case_Fatality_Rate,Cases_Growth_Rate,Deaths_Growth_Rate,New_cases_7day_avg,New_deaths_7day_avg,Pandemic_Phase
2024-10-01,SE,Sweden,EUR,0,2762778,0,27881,2024,10,1,40,1.0091654,50.815887,34.52887,4735.0,223.71428,Endemic_Phase
2024-10-31,SE,Sweden,EUR,0,2765947,0,28056,2024,10,3,44,1.0143361,0.0,0.0,0.0,0.0,Endemic_Phase
2024-12-11,SE,Sweden,EUR,0,2769633,0,28286,2024,12,2,50,1.0212905,0.0,0.0,0.0,0.0,Endemic_Phase
2024-12-12,SE,Sweden,EUR,0,2769633,0,28286,2024,12,3,50,1.0212905,0.0019068079,0.0,0.42857143,0.0,Endemic_Phase
2024-12-29,SE,Sweden,EUR,0,2771104,0,28367,2024,12,6,52,1.0236714,41.88866,71.15097,145.0,3.857143,Endemic_Phase
2025-01-23,SE,Sweden,EUR,0,2773023,0,28567,2025,1,3,4,1.0301753,0.046121523,0.010519118,1946.0,6.571429,Endemic_Phase
2025-03-07,SE,Sweden,EUR,0,2774388,0,28683,2025,3,4,10,1.0338496,6.253562,0.81954885,8349.571,21.857143,Endemic_Phase
2020-01-18,CH,Switzerland,EUR,0,0,0,0,2020,1,5,3,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-02-15,CH,Switzerland,EUR,0,0,0,0,2020,2,5,7,0.0,0.057850976,0.0,22.0,0.0,Early_Phase
2020-08-19,CH,Switzerland,EUR,294,38873,0,1762,2020,8,2,34,4.532709,0.0,0.0,0.0,0.0,First_Wave
2020-09-23,CH,Switzerland,EUR,426,51285,1,1820,2020,9,2,39,3.548796,0.0792393,0.0,3.2857144,0.0,First_Wave
2020-09-26,CH,Switzerland,EUR,359,52343,1,1826,2020,9,5,39,3.4885275,1.7725043,1.2035828,819.4286,9.428572,First_Wave
2020-12-22,CH,Switzerland,EUR,5623,419112,89,6770,2020,12,1,52,1.61532,2.5014021,3.9661708,6132.2856,72.85714,First_Wave
2021-02-04,CH,Switzerland,EUR,1733,528614,19,9266,2021,2,3,5,1.7528858,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-06,CH,Switzerland,EUR,1506,531561,22,9312,2021,2,5,5,1.7518215,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-04-18,CH,Switzerland,EUR,1430,634013,9,10069,2021,4,6,15,1.5881377,7.9302335,3.9140847,5869.0,223.71428,Vaccination_Phase
2021-06-27,CH,Switzerland,EUR,60,699786,0,10379,2021,6,6,25,1.4831678,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-28,CH,Switzerland,EUR,59,699845,2,10381,2021,6,0,26,1.4833285,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-07-06,CH,Switzerland,EUR,310,701181,0,10384,2021,7,1,27,1.4809301,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-05,CH,Switzerland,EUR,2842,885151,3,10872,2021,11,4,44,1.228265,7.161987,7.2972975,664.2857,4.0,Vaccination_Phase
2021-11-23,CH,Switzerland,EUR,9164,963147,20,11053,2021,11,1,47,1.1475922,0.0,0.0,17.428572,0.2857143,Vaccination_Phase
2021-12-02,CH,Switzerland,EUR,10415,1036991,29,11224,2021,12,3,48,1.0823623,9.881971,2.7326486,52212.0,149.14285,Vaccination_Phase
2022-01-01,CH,Switzerland,EUR,16133,1350965,24,11945,2022,1,5,52,0.8841828,0.121492445,0.08251676,89.14286,0.5714286,Endemic_Phase
2022-01-21,CH,Switzerland,EUR,37658,1897222,20,12247,2022,1,4,3,0.6455228,0.0009858957,0.0,3.5714285,0.0,Endemic_Phase
2022-02-06,CH,Switzerland,EUR,18178,2412551,14,12476,2022,2,6,5,0.51712894,1.2071381,1.96475,31.428572,2.142857,Endemic_Phase
2022-03-18,CH,Switzerland,EUR,26577,3265409,14,12921,2022,3,4,11,0.39569315,0.0732736,0.24261603,142.42857,3.4285715,Endemic_Phase
2022-05-01,CH,Switzerland,EUR,1504,3615986,2,13240,2022,5,6,17,0.36615187,0.0,0.93457943,21.714285,0.14285715,Endemic_Phase
2022-05-25,CH,Switzerland,EUR,1113,3652468,1,13288,2022,5,2,21,0.3638088,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-17,CH,Switzerland,EUR,3160,3998688,4,13537,2022,8,2,33,0.33853605,20.777906,23.275068,611.1429,9.0,Endemic_Phase
2022-09-10,CH,Switzerland,EUR,1978,4050601,0,13574,2022,9,5,36,0.33511075,30.535782,0.0,23.714285,0.0,Endemic_Phase
2022-10-09,CH,Switzerland,EUR,3403,4137824,4,13625,2022,10,6,40,0.32927936,0.07350477,0.07453648,131.0,1.4285715,Endemic_Phase
2022-10-25,CH,Switzerland,EUR,5676,4213940,2,13685,2022,10,1,43,0.32475546,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-16,CH,Switzerland,EUR,3843,4283007,3,13746,2022,11,2,46,0.32094273,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-24,CH,Switzerland,EUR,1615,4374210,2,13862,2022,12,5,51,0.31690294,0.0,0.0,0.0,0.0,Endemic_Phase
2023-03-29,CH,Switzerland,EUR,0,4397684,0,13987,2023,3,2,13,0.31805378,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-03,CH,Switzerland,EUR,1435,4399119,8,13995,2023,4,0,14,0.3181319,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-04,CH,Switzerland,EUR,0,4399119,0,13995,2023,4,1,14,0.3181319,0.10712124,0.0,1.1428572,0.0,Endemic_Phase
2023-04-22,CH,Switzerland,EUR,0,4401413,0,14004,2023,4,5,16,0.31817055,89.6952,124.04452,1767.75,308.0,Endemic_Phase
2023-05-21,CH,Switzerland,EUR,0,4404926,0,14031,2023,5,6,20,0.31852975,11.106521,10.017271,66.28571,2.857143,Endemic_Phase
2023-06-09,CH,Switzerland,EUR,0,4406328,0,14037,2023,6,4,23,0.31856456,0.005849704,0.0,29.857143,0.14285715,Endemic_Phase
2023-07-12,CH,Switzerland,EUR,0,4407247,0,14040,2023,7,2,28,0.3185662,25.608465,22.222221,7.428571,0.0,Endemic_Phase
2023-07-24,CH,Switzerland,EUR,175,4407572,1,14042,2023,7,0,30,0.3185881,0.023961477,0.018807597,636.7143,1.8571428,Endemic_Phase
2023-10-01,CH,Switzerland,EUR,0,4413464,0,14063,2023,10,6,39,0.3186386,7.877716,5.009665,2989.2856,89.28571,Endemic_Phase
2023-11-08,CH,Switzerland,EUR,0,4423841,0,14092,2023,11,2,45,0.3185467,1056.6289,1619.697,300.0,24.285715,Endemic_Phase
2023-12-11,CH,Switzerland,EUR,3628,4441862,12,14161,2023,12,0,50,0.31880775,7.937695,2.5801225,6424.857,219.28572,Endemic_Phase
2024-02-07,CH,Switzerland,EUR,0,4451857,0,14170,2024,2,2,6,0.31829414,0.0,0.0,0.0,0.0,Endemic_Phase
2024-03-03,CH,Switzerland,EUR,0,4452623,0,14170,2024,3,6,9,0.3182394,0.0,0.0,0.0,0.0,Endemic_Phase
2024-04-03,CH,Switzerland,EUR,0,4453298,0,14170,2024,4,2,14,0.31819114,0.0,0.0,0.0,0.0,Endemic_Phase
2024-04-04,CH,Switzerland,EUR,0,4453298,0,14170,2024,4,3,14,0.31819114,0.25951302,0.09821039,2996.0,10.571428,Endemic_Phase
2024-08-10,CH,Switzerland,EUR,0,4458358,0,14170,2024,8,5,32,0.31783003,0.0,0.0,0.0,0.0,Endemic_Phase
2024-08-22,CH,Switzerland,EUR,0,4459447,0,14170,2024,8,3,34,0.3177524,0.011111811,0.03932502,2128.5715,17.285715,Endemic_Phase
2024-09-25,CH,Switzerland,EUR,0,4463202,0,14170,2024,9,2,39,0.31748506,0.0,0.0,178.28572,0.0,Endemic_Phase
2024-09-28,CH,Switzerland,EUR,0,4463202,0,14170,2024,9,5,39,0.31748506,0.0,0.0,0.0,0.0,Endemic_Phase
2024-11-13,CH,Switzerland,EUR,0,4470863,0,14170,2024,11,2,46,0.31694105,1.301547,0.7951741,889.4286,10.571428,Endemic_Phase
2024-12-03,CH,Switzerland,EUR,0,4473402,0,14170,2024,12,1,49,0.31676117,inf,inf,2.2857144,0.0,Endemic_Phase
2025-01-10,CH,Switzerland,EUR,0,4476250,0,14170,2025,1,4,2,0.3165596,0.1693252,0.0,0.0,0.0,Endemic_Phase
2025-01-22,CH,Switzerland,EUR,0,4476806,0,14170,2025,1,2,4,0.3165203,2.337424,0.34683013,133.42857,0.0,Endemic_Phase
2025-02-05,CH,Switzerland,EUR,0,4477188,0,14170,2025,2,2,6,0.3164933,0.0,0.0,0.0,0.0,Endemic_Phase
2025-02-07,CH,Switzerland,EUR,0,4477188,0,14170,2025,2,4,6,0.3164933,0.0,0.0,0.0,0.0,Endemic_Phase
2025-03-19,CH,Switzerland,EUR,0,4477868,0,14170,2025,3,2,12,0.31644523,0.0,0.0,0.0,0.0,Endemic_Phase
2025-05-23,CH,Switzerland,EUR,0,4478618,0,14170,2025,5,4,21,0.31639224,0.0,0.0,0.0,0.0,Endemic_Phase
2020-01-05,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,1,6,1,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-01-09,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,1,3,2,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-01-13,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,1,0,3,0.0,0.00079892983,0.00075364055,113.85714,0.14285715,Early_Phase
2020-02-07,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,2,4,6,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-02-29,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,2,5,9,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-02,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,3,0,10,0.0,0.00022200128,0.0,1.1428572,0.0,Early_Phase
2020-03-13,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,3,4,11,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-03-19,SY,Syrian Arab Republic,EMR,0,0,0,0,2020,3,3,12,0.0,0.0,0.0,0.0,0.0,Early_Phase
2020-04-18,SY,Syrian Arab Republic,EMR,5,38,0,2,2020,4,5,16,5.263158,0.0,0.0,0.0,0.0,Early_Phase
2020-04-20,SY,Syrian Arab Republic,EMR,1,39,1,3,2020,4,0,17,7.6923075,0.0,0.0,0.0,0.0,Early_Phase
2020-04-25,SY,Syrian Arab Republic,EMR,0,42,0,3,2020,4,5,17,7.142857,0.0,0.0,0.0,0.0,Early_Phase
2020-05-19,SY,Syrian Arab Republic,EMR,0,58,0,3,2020,5,1,21,5.172414,0.0,0.0,0.0,0.0,Early_Phase
2020-05-20,SY,Syrian Arab Republic,EMR,0,58,0,3,2020,5,2,21,5.172414,0.0,0.0,0.0,0.0,Early_Phase
2020-05-25,SY,Syrian Arab Republic,EMR,16,86,0,4,2020,5,0,22,4.6511626,0.0,0.0,0.0,0.0,Early_Phase
2020-06-14,SY,Syrian Arab Republic,EMR,0,170,0,6,2020,6,6,24,3.5294118,0.0,0.0,0.0,0.0,First_Wave
2020-06-30,SY,Syrian Arab Republic,EMR,13,269,0,9,2020,6,1,27,3.3457248,0.0,0.0,0.0,0.0,First_Wave
2020-08-04,SY,Syrian Arab Republic,EMR,38,847,2,46,2020,8,1,32,5.4309325,4.3922122e-05,0.0,3.142857,0.0,First_Wave
2020-08-22,SY,Syrian Arab Republic,EMR,65,2073,1,83,2020,8,5,34,4.003859,0.0,0.0,0.0,0.0,First_Wave
2020-09-12,SY,Syrian Arab Republic,EMR,60,3476,3,150,2020,9,5,37,4.3153048,0.0,0.0,0.0,0.0,First_Wave
2020-09-18,SY,Syrian Arab Republic,EMR,37,3691,2,165,2020,9,4,38,4.470333,0.0,0.0,0.0,0.0,First_Wave
2020-10-12,SY,Syrian Arab Republic,EMR,45,4718,3,224,2020,10,0,42,4.7477746,0.2693973,0.202351,1552.0,16.285715,First_Wave
2020-10-13,SY,Syrian Arab Republic,EMR,56,4774,4,228,2020,10,1,42,4.7758694,0.0,0.0,0.0,0.0,First_Wave
2020-10-21,SY,Syrian Arab Republic,EMR,46,5180,3,254,2020,10,2,43,4.903475,0.0,0.0,0.0,0.0,First_Wave
2020-10-30,SY,Syrian Arab Republic,EMR,53,5633,3,281,2020,10,4,44,4.988461,0.0,0.0,0.0,0.0,First_Wave
2020-11-14,SY,Syrian Arab Republic,EMR,66,6552,4,337,2020,11,5,46,5.1434674,0.0,0.0,0.0,0.0,First_Wave
2020-11-23,SY,Syrian Arab Republic,EMR,71,7225,4,376,2020,11,0,48,5.204152,0.00014430188,0.00018738628,14.0,0.14285715,First_Wave
2020-11-24,SY,Syrian Arab Republic,EMR,70,7295,4,380,2020,11,1,48,5.2090473,0.023997698,0.022562714,1347.2858,7.428571,First_Wave
2020-11-26,SY,Syrian Arab Republic,EMR,90,7459,6,391,2020,11,3,48,5.2419896,0.0,0.0,0.0,0.0,First_Wave
2020-12-06,SY,Syrian Arab Republic,EMR,87,8320,5,442,2020,12,6,49,5.3125,0.0,0.0,0.0,0.0,First_Wave
2020-12-13,SY,Syrian Arab Republic,EMR,130,9041,15,506,2020,12,6,50,5.596726,0.0,0.0,0.0,0.0,First_Wave
2020-12-21,SY,Syrian Arab Republic,EMR,145,10195,9,610,2020,12,0,52,5.983325,0.0,0.0,0.0,0.0,First_Wave
2020-12-29,SY,Syrian Arab Republic,EMR,105,11138,8,686,2020,12,1,53,6.159095,0.0,0.0,0.0,0.0,First_Wave
2021-01-05,SY,Syrian Arab Republic,EMR,89,11799,5,734,2021,1,1,1,6.220866,0.3583391,0.41919905,22106.857,342.7143,Vaccination_Phase
2021-01-08,SY,Syrian Arab Republic,EMR,96,12084,8,755,2021,1,4,1,6.247931,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-02,SY,Syrian Arab Republic,EMR,48,14096,5,926,2021,2,1,5,6.5692396,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-02-18,SY,Syrian Arab Republic,EMR,50,15001,3,987,2021,2,3,7,6.579561,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-02,SY,Syrian Arab Republic,EMR,54,15642,5,1032,2021,3,1,9,6.597622,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-13,SY,Syrian Arab Republic,EMR,71,16328,5,1090,2021,3,5,10,6.675649,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-03-21,SY,Syrian Arab Republic,EMR,163,17240,12,1153,2021,3,6,11,6.687935,0.4314913,1.1278195,24.571428,0.14285715,Vaccination_Phase
2021-05-02,SY,Syrian Arab Republic,EMR,85,22818,6,1598,2021,5,6,17,7.003243,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-05-20,SY,Syrian Arab Republic,EMR,54,23884,4,1714,2021,5,3,20,7.1763525,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-05-29,SY,Syrian Arab Republic,EMR,45,24410,4,1758,2021,5,5,21,7.2019663,0.00031980276,0.00037490393,168.28572,2.142857,Vaccination_Phase
2021-06-05,SY,Syrian Arab Republic,EMR,28,24619,5,1787,2021,6,5,22,7.258621,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-06-12,SY,Syrian Arab Republic,EMR,24,24767,2,1806,2021,6,5,23,7.291961,10.287714,12.820513,69.42857,0.14285715,Vaccination_Phase
2021-06-17,SY,Syrian Arab Republic,EMR,42,24946,5,1826,2021,6,3,24,7.319811,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-07-08,SY,Syrian Arab Republic,EMR,23,25735,2,1893,2021,7,3,27,7.355741,0.0011617412,0.0,16.285715,0.14285715,Vaccination_Phase
2021-07-14,SY,Syrian Arab Republic,EMR,6,25801,1,1900,2021,7,2,28,7.3640556,0.00063443725,0.0,0.0,0.0,Vaccination_Phase
2021-07-25,SY,Syrian Arab Republic,EMR,7,25865,0,1905,2021,7,6,29,7.365165,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-07-30,SY,Syrian Arab Republic,EMR,12,25942,1,1912,2021,7,4,30,7.3702874,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-08,SY,Syrian Arab Republic,EMR,10,26081,0,1919,2021,8,6,31,7.3578467,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-12,SY,Syrian Arab Republic,EMR,29,26165,3,1927,2021,8,3,32,7.3648005,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-23,SY,Syrian Arab Republic,EMR,102,26901,7,1971,2021,8,0,34,7.326865,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-08-25,SY,Syrian Arab Republic,EMR,112,27115,4,1981,2021,8,2,34,7.305919,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-09-11,SY,Syrian Arab Republic,EMR,135,29221,6,2066,2021,9,5,36,7.0702577,0.07801668,0.18878259,17945.0,278.14285,Vaccination_Phase
2021-10-09,SY,Syrian Arab Republic,EMR,293,36453,8,2322,2021,10,5,40,6.369846,118.688896,82.22887,1758.7142,61.42857,Vaccination_Phase
2021-10-10,SY,Syrian Arab Republic,EMR,260,36713,10,2332,2021,10,6,40,6.3519735,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-10-20,SY,Syrian Arab Republic,EMR,414,39902,17,2446,2021,10,2,42,6.1300187,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-16,SY,Syrian Arab Republic,EMR,146,46421,6,2672,2021,11,1,46,5.756016,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-17,SY,Syrian Arab Republic,EMR,143,46564,5,2677,2021,11,2,46,5.7490764,0.7284943,0.19990005,1523.0,7.857143,Vaccination_Phase
2021-11-23,SY,Syrian Arab Republic,EMR,119,47331,5,2709,2021,11,1,47,5.7235217,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-24,SY,Syrian Arab Republic,EMR,117,47448,5,2714,2021,11,2,47,5.719946,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-11-26,SY,Syrian Arab Republic,EMR,106,47664,5,2724,2021,11,4,47,5.715005,0.16808209,0.0,3.857143,0.71428573,Vaccination_Phase
2021-12-02,SY,Syrian Arab Republic,EMR,97,48267,6,2755,2021,12,3,48,5.7078333,5.102553,4.413702,719.0,23.857143,Vaccination_Phase
2021-12-07,SY,Syrian Arab Republic,EMR,90,48709,5,2782,2021,12,1,49,5.71147,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-08,SY,Syrian Arab Republic,EMR,92,48801,6,2788,2021,12,2,49,5.712998,0.0,0.0,0.0,0.0,Vaccination_Phase
2021-12-27,SY,Syrian Arab Republic,EMR,38,50089,4,2875,2021,12,0,52,5.7397833,0.0,0.0,0.0,0.0,Vaccination_Phase
2022-01-18,SY,Syrian Arab Republic,EMR,38,50748,3,2950,2022,1,1,3,5.813037,0.0,0.0,0.0,0.0,Endemic_Phase
2022-02-08,SY,Syrian Arab Republic,EMR,90,52005,3,3011,2022,2,1,6,5.789828,2.6118627,10.191083,29.142857,1.1428572,Endemic_Phase
2022-02-11,SY,Syrian Arab Republic,EMR,135,52378,3,3020,2022,2,4,6,5.7657795,2.3733766,3.5563083,110.0,1.4285715,Endemic_Phase
2022-02-18,SY,Syrian Arab Republic,EMR,130,53278,3,3041,2022,2,4,7,5.707797,0.09470833,0.015247476,3733.2856,22.714285,Endemic_Phase
2022-03-17,SY,Syrian Arab Republic,EMR,29,55460,2,3120,2022,3,3,11,5.625676,0.42473567,0.46893317,15.857142,0.2857143,Endemic_Phase
2022-03-23,SY,Syrian Arab Republic,EMR,18,55595,1,3128,2022,3,2,12,5.6264052,0.0,0.0,0.0,0.0,Endemic_Phase
2022-03-25,SY,Syrian Arab Republic,EMR,13,55623,1,3130,2022,3,4,12,5.6271687,0.13952677,0.0,0.0,0.0,Endemic_Phase
2022-04-02,SY,Syrian Arab Republic,EMR,6,55701,1,3142,2022,4,5,13,5.6408324,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-06,SY,Syrian Arab Republic,EMR,5,55723,0,3145,2022,4,2,14,5.643989,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-19,SY,Syrian Arab Republic,EMR,5,55778,0,3150,2022,4,1,16,5.647388,0.0,0.0,0.0,0.0,Endemic_Phase
2022-04-22,SY,Syrian Arab Republic,EMR,5,55790,0,3150,2022,4,4,16,5.646173,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-07,SY,Syrian Arab Republic,EMR,5,55842,0,3150,2022,5,5,18,5.6409154,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-11,SY,Syrian Arab Republic,EMR,5,55863,0,3150,2022,5,2,19,5.638795,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-12,SY,Syrian Arab Republic,EMR,2,55865,0,3150,2022,5,3,19,5.638593,0.0,0.0,0.0,0.0,Endemic_Phase
2022-05-13,SY,Syrian Arab Republic,EMR,2,55867,0,3150,2022,5,4,19,5.638391,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-16,SY,Syrian Arab Republic,EMR,1,55909,0,3150,2022,6,3,24,5.6341553,34.020058,24.0728,3067.5715,84.71429,Endemic_Phase
2022-06-18,SY,Syrian Arab Republic,EMR,1,55913,0,3150,2022,6,5,24,5.6337523,0.0,0.0,0.0,0.0,Endemic_Phase
2022-06-30,SY,Syrian Arab Republic,EMR,1,55926,0,3150,2022,6,3,26,5.632443,0.0,0.0,0.0,0.0,Endemic_Phase
2022-07-02,SY,Syrian Arab Republic,EMR,2,55929,0,3150,2022,7,5,26,5.6321406,0.0,0.0,0.0,0.0,Endemic_Phase
2022-07-14,SY,Syrian Arab Republic,EMR,3,55960,0,3150,2022,7,3,28,5.6290207,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-02,SY,Syrian Arab Republic,EMR,45,56353,0,3150,2022,8,1,31,5.5897646,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-15,SY,Syrian Arab Republic,EMR,28,56728,1,3158,2022,8,0,33,5.566916,0.0,0.0,0.0,0.0,Endemic_Phase
2022-08-16,SY,Syrian Arab Republic,EMR,28,56756,1,3159,2022,8,1,33,5.5659313,1.3882859,1.1316996,20279.285,251.14285,Endemic_Phase
2022-08-25,SY,Syrian Arab Republic,EMR,22,56924,0,3162,2022,8,3,34,5.5547748,5.8834577,9.935242,2857.4285,86.28571,Endemic_Phase
2022-09-04,SY,Syrian Arab Republic,EMR,3,57072,0,3163,2022,9,6,35,5.5421224,0.0,0.0,0.0,0.0,Endemic_Phase
2022-09-07,SY,Syrian Arab Republic,EMR,16,57114,0,3163,2022,9,2,36,5.538047,0.0,0.0,0.0,0.0,Endemic_Phase
2022-09-30,SY,Syrian Arab Republic,EMR,11,57299,0,3163,2022,9,4,39,5.520166,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-12,SY,Syrian Arab Republic,EMR,1,57326,0,3163,2022,10,2,41,5.517566,0.0,0.0,0.0,0.0,Endemic_Phase
2022-10-24,SY,Syrian Arab Republic,EMR,1,57348,0,3163,2022,10,0,43,5.5154495,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-01,SY,Syrian Arab Republic,EMR,1,57360,0,3163,2022,11,1,44,5.5142956,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-02,SY,Syrian Arab Republic,EMR,2,57362,0,3163,2022,11,2,44,5.5141034,0.0,0.0,0.0,0.0,Endemic_Phase
2022-11-24,SY,Syrian Arab Republic,EMR,1,57391,0,3163,2022,11,3,47,5.5113173,368.82495,428.125,155.28572,3.7142856,Endemic_Phase
2022-11-26,SY,Syrian Arab Republic,EMR,1,57393,0,3163,2022,11,5,47,5.511125,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-05,SY,Syrian Arab Republic,EMR,1,57406,0,3163,2022,12,0,49,5.509877,0.0,0.0,0.0,0.0,Endemic_Phase
2022-12-08,SY,Syrian Arab Republic,EMR,1,57410,0,3163,2022,12,3,49,5.5094934,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-04,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,1,2,1,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-01-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,1,6,2,5.508246,91.33574,40.909092,10.571428,0.14285715,Endemic_Phase
2023-01-28,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,1,5,4,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-02-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,2,3,7,5.508246,0.0006991753,0.0005620862,178.71428,1.7142857,Endemic_Phase
2023-02-18,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,2,5,7,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-02-28,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,2,1,9,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,4,3,14,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-07,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,4,4,14,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-04-13,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,4,3,15,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-05-03,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,5,2,18,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-05-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,5,5,18,5.508246,0.008889961,0.0,7.0,0.0,Endemic_Phase
2023-06-20,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,6,1,25,5.508246,0.040490072,0.0,1.1428572,0.0,Endemic_Phase
2023-07-12,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,7,2,28,5.508246,0.0,0.0,40.285713,0.5714286,Endemic_Phase
2023-08-04,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,8,4,31,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-08-06,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,8,6,31,5.508246,0.025179856,0.0,7.0,0.0,Endemic_Phase
2023-08-26,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,8,5,34,5.508246,3.1080297e-05,0.00037476904,1.0,0.0,Endemic_Phase
2023-10-16,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,10,0,42,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-10-24,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,10,1,43,5.508246,3.1132076,0.0,14.285714,0.14285715,Endemic_Phase
2023-11-08,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,11,2,45,5.508246,4.152723,10.982659,26.142857,1.1428572,Endemic_Phase
2023-11-15,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,11,2,46,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-11-17,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,11,4,46,5.508246,0.0,0.0,15.714286,0.2857143,Endemic_Phase
2023-11-19,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,11,6,46,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
2023-11-20,SY,Syrian Arab Republic,EMR,0,57423,0,3163,2023,11,0,47,5.508246,0.0,0.0,0.0,0.0,Endemic_Phase
